"imputed_semantic_domain","l1","l2","Unnamed..0","overlap","p","rho","cult.dist"
"Miscellaneous function words","no","pt",245374.153846,10.7692307692,0.319806100299,0.430161693678,NA
"Miscellaneous function words","no","ro",246186.416667,9.33333333333,0.267907079152,0.134627097938,NA
"Miscellaneous function words","pl","be",246972.769231,14.5384615385,0.319298519947,0.360807151922,NA
"Miscellaneous function words","pl","ca",247666,13,0.32506998884,0.267603656857,NA
"Miscellaneous function words","pl","da",248442,13.6153846154,0.274980178266,0.389487693679,NA
"Miscellaneous function words","pl","de",249204.666667,13.8333333333,0.33369468199,0.334848008441,NA
"Miscellaneous function words","pl","en",249993,14.1538461538,0.245580300751,0.274298764013,NA
"Miscellaneous function words","pl","es",250752.583333,12.9166666667,0.194284664717,0.495563594962,NA
"Miscellaneous function words","pl","eu",251477.384615,8.46153846154,0.323825298257,0.226927738561,NA
"Miscellaneous function words","pl","fr",252190.5,13.7,0.135801788886,0.456770097697,NA
"Miscellaneous function words","pl","he",252884.272727,11.4545454545,0.221006013921,0.458996994341,NA
"Miscellaneous function words","pl","it",253618.416667,11.9166666667,0.242434563714,0.358257948659,NA
"Miscellaneous function words","pl","ja",254291.25,10.5,0.340905408836,0.446102146441,NA
"Miscellaneous function words","pl","ka",254969.230769,10.4615384615,0.424610038919,0.138967282317,NA
"Miscellaneous function words","pl","kk",255650.090909,5.09090909091,0.209004369316,0.357087356403,NA
"Miscellaneous function words","pl","la",256353,7.36363636364,0.504737266736,0.0249058600338,NA
"Miscellaneous function words","pl","lt",257088.5,10,0.335521311319,0.0700341971136,NA
"Miscellaneous function words","pl","nl",257874.384615,14.3076923077,0.291657875995,0.261722881,NA
"Miscellaneous function words","pl","no",258636.076923,13.3076923077,0.367200967277,0.373831003735,NA
"Miscellaneous function words","pl","pt",259378.833333,14.75,0.229379129868,0.488079196168,NA
"Miscellaneous function words","pl","ro",260137.818182,12.0909090909,0.201324791788,0.502992921056,NA
"Miscellaneous function words","pl","ru",260913.461538,17.3076923077,0.273344179607,0.445451239763,NA
"Miscellaneous function words","pt","be",261645.75,10.3333333333,0.432795836359,0.157461858045,NA
"Miscellaneous function words","pt","es",262447,17.6666666667,0.0117082240081,0.73056962024,NA
"Miscellaneous function words","pt","eu",263281.461538,8.23076923077,0.322769972235,0.398165026668,NA
"Miscellaneous function words","pt","he",264012.363636,10.9090909091,0.234733803708,0.37132285305,NA
"Miscellaneous function words","pt","it",264818.583333,14.0833333333,0.2776633927,0.341547100777,NA
"Miscellaneous function words","pt","ja",265584.444444,8.44444444444,0.583666626932,0.222324509308,NA
"Miscellaneous function words","pt","ka",266304.666667,8.58333333333,0.493772031263,0.202482119305,NA
"Miscellaneous function words","pt","kk",267019.3,4.8,0.247198828507,0.354026998534,NA
"Miscellaneous function words","pt","ro",267813.909091,11.2727272727,0.269377397726,0.400075713867,NA
"Miscellaneous function words","ro","be",268600.727273,8.72727272727,0.311710734888,0.431904586126,NA
"Miscellaneous function words","ro","es",269384.666667,10.9166666667,0.355351584531,0.388474832364,NA
"Miscellaneous function words","ro","eu",270151.25,6.83333333333,0.409757270277,-0.0871603117052,NA
"Miscellaneous function words","ro","he",270852.181818,8.90909090909,0.283867515479,0.419282006376,NA
"Miscellaneous function words","ro","ja",271648.666667,7.77777777778,0.338699381881,0.298782966635,NA
"Miscellaneous function words","ro","ka",272294.5,8.58333333333,0.239294858443,0.450339617493,NA
"Miscellaneous function words","ro","kk",273009.75,5.91666666667,0.483599334315,0.109518302858,NA
"Miscellaneous function words","ru","be",273792.692308,15.3846153846,0.202828254628,0.472998135435,NA
"Miscellaneous function words","ru","ca",274522.5,13.5,0.457145090387,0.298231346677,NA
"Miscellaneous function words","ru","da",275330.153846,15.0769230769,0.25093925629,0.309435388867,NA
"Miscellaneous function words","ru","de",276124.461538,14.3846153846,0.250428884651,0.161785594847,NA
"Miscellaneous function words","ru","en",276954.857143,13.7857142857,0.305229351174,0.364288156787,NA
"Miscellaneous function words","ru","es",277762.166667,12.25,0.332435726581,0.361318764884,NA
"Miscellaneous function words","ru","eu",278528.785714,9.21428571429,0.372133016428,0.461173581698,NA
"Miscellaneous function words","ru","fr",279278,14.7,0.15313186529,0.287772010231,NA
"Miscellaneous function words","ru","he",280015.846154,10.5384615385,0.408453667414,0.39248818939,NA
"Miscellaneous function words","ru","it",280779.666667,13.3333333333,0.322527455815,0.299082418897,NA
"Miscellaneous function words","ru","ja",281483,10.8888888889,0.188034117601,0.263408768304,NA
"Miscellaneous function words","ru","ka",282192.714286,12.2142857143,0.342429738029,0.468092514674,NA
"Miscellaneous function words","ru","kk",282910.5,6,0.200245438031,0.333315110114,NA
"Miscellaneous function words","ru","la",283644.357143,7.35714285714,0.401583402485,0.217529722897,NA
"Miscellaneous function words","ru","lt",284402.615385,9.07692307692,0.406709114274,-0.0450691260224,NA
"Miscellaneous function words","ru","nl",285225,15.2307692308,0.257023466864,0.444107995691,NA
"Miscellaneous function words","ru","no",286021.5,14.7857142857,0.303386709423,0.411021112261,NA
"Miscellaneous function words","ru","pt",286795.583333,15.0833333333,0.205265117498,0.41927178801,NA
"Miscellaneous function words","ru","ro",287572.5,11.9166666667,0.189166658451,0.573922580407,NA
"Miscellaneous function words","sk","be",288326.083333,11.1666666667,0.155156330119,0.455143303566,NA
"Miscellaneous function words","sk","ca",289032.222222,11.8888888889,0.398825147744,0.361116289208,NA
"Miscellaneous function words","sk","cs",289792.916667,16.5833333333,0.295845470762,0.395224696144,NA
"Miscellaneous function words","sk","da",290556.583333,12.9166666667,0.170067834272,0.582016299902,NA
"Miscellaneous function words","sk","de",291313.727273,12.3636363636,0.348304840318,0.291984795325,NA
"Miscellaneous function words","sk","en",292107.416667,11.5,0.416227982386,0.158935107084,NA
"Miscellaneous function words","sk","es",292863.636364,10.5454545455,0.199015469945,0.517867158305,NA
"Miscellaneous function words","sk","eu",293596,8.72727272727,0.325921560021,0.366196988974,NA
"Miscellaneous function words","sk","fr",294297.222222,11.2222222222,0.163114943459,0.381630236071,NA
"Miscellaneous function words","sk","he",295019.666667,9.75,0.310957164237,0.360953214817,NA
"Miscellaneous function words","sk","it",295739.090909,10.4545454545,0.332214847829,0.324146001818,NA
"Miscellaneous function words","sk","ja",296417,8.75,0.21550805606,0.513618907253,NA
"Miscellaneous function words","sk","ka",297078.583333,10.4166666667,0.444470682769,0.166436022185,NA
"Miscellaneous function words","sk","kk",297745.9,5.2,0.404833449902,0.369474089462,NA
"Miscellaneous function words","sk","la",298464.916667,5.91666666667,0.339556196318,0.261707650216,NA
"Miscellaneous function words","sk","lt",299202.090909,9.72727272727,0.387372288053,0.224209472605,NA
"Miscellaneous function words","sk","nl",299979,12.1666666667,0.162394432121,0.196298510104,NA
"Miscellaneous function words","sk","no",300743.166667,13.6666666667,0.0958830043942,0.327486040767,NA
"Miscellaneous function words","sk","pl",301496.545455,14.9090909091,0.318675733916,0.351257988172,NA
"Miscellaneous function words","sk","pt",302249,10.1666666667,0.192097922603,0.395969302319,NA
"Miscellaneous function words","sk","ro",302980.8,10.7,0.356958063326,0.213587019653,NA
"Miscellaneous function words","sk","ru",303752.75,14.3333333333,0.269632663207,0.266405107133,NA
"Modern world","be","es",214.5,10.25,0.37741321518,0.318655183879,NA
"Modern world","bg","be",966.375,11.25,0.499705363503,0.197597214158,NA
"Modern world","bg","ca",1621.42857143,8.14285714286,0.447258054793,0.402029670366,NA
"Modern world","bg","cs",2315.875,12,0.430910833741,0.241402371945,NA
"Modern world","bg","da",3027,9.75,0.265187649185,0.350691296842,NA
"Modern world","bg","de",3746.25,11.375,0.367125474039,0.217839655038,NA
"Modern world","bg","en",4482.25,9.75,0.272053661539,0.31196009515,NA
"Modern world","bg","es",5204.5,11.125,0.455297216203,0.287268079066,NA
"Modern world","bg","eu",5905,7.875,0.342860214239,0.376553147067,NA
"Modern world","bg","fr",6578.5,10.25,0.435340212962,0.173052489726,NA
"Modern world","bg","he",7273,7.85714285714,0.443587175514,-0.105609394084,NA
"Modern world","bg","hr",7922.25,10.125,0.354363139701,0.325430871487,NA
"Modern world","bg","it",8626.83333333,9.66666666667,0.560939809739,0.229355436077,NA
"Modern world","bg","ja",9279.875,5.375,0.317621063151,0.137760487107,NA
"Modern world","bg","ka",9886.625,8.75,0.359421647321,0.25368754247,NA
"Modern world","bg","kk",10548.5,7.83333333333,0.613381109806,-0.01462412708,NA
"Modern world","bg","la",11204.875,5.25,0.242757672265,0.422499156343,NA
"Modern world","bg","lt",11890.5,11.25,0.413963263044,0.369160795653,NA
"Modern world","bg","nl",12593.75,9.5,0.281822274995,0.508636116768,NA
"Modern world","bg","no",13312.5714286,8.57142857143,0.319890533462,0.372137298012,NA
"Modern world","bg","pl",14023.625,11.125,0.272577667108,0.269852238692,NA
"Modern world","bg","pt",14717.25,10.75,0.509534203914,0.292770468189,NA
"Modern world","bg","ro",15420.75,11.625,0.363438526142,0.317784862641,NA
"Modern world","bg","ru",16125.25,13.25,0.348505579622,0.378497399443,NA
"Modern world","bg","sk",16837.5714286,10.7142857143,0.307460980987,0.195311499109,NA
"Modern world","ca","be",17490.7142857,7.42857142857,0.574677936023,0.215380704928,NA
"Modern world","ca","es",18207.2857143,14.4285714286,0.262157338681,0.344410231819,NA
"Modern world","ca","eu",19025.7142857,7,0.304336295912,0.458792555379,NA
"Modern world","ca","he",19731,9.2,0.391240146253,0.142958964845,NA
"Modern world","ca","it",20455.6,10.6,0.233188424167,0.16614319363,NA
"Modern world","ca","ja",21202.5714286,6.57142857143,0.453034630144,-0.0295447711365,NA
"Modern world","ca","ka",21870.7142857,7.14285714286,0.33952570204,0.331772079747,NA
"Modern world","ca","kk",22537.1428571,7.42857142857,0.553173478729,-0.0847227245549,NA
"Modern world","ca","pt",23273.2857143,14,0.167037514924,0.387051950869,NA
"Modern world","ca","ro",24090.5714286,11.4285714286,0.361444290038,0.0820950953891,NA
"Modern world","cs","be",24888,10.625,0.294111109798,0.136629908248,NA
"Modern world","cs","ca",25583.2857143,9.14285714286,0.391885941113,0.163032909118,NA
"Modern world","cs","da",26331,10.2857142857,0.297932800417,0.450086106023,NA
"Modern world","cs","de",27123.625,12.25,0.251916599754,0.360001163881,NA
"Modern world","cs","en",27927.25,9.375,0.25054257499,0.561335068298,NA
"Modern world","cs","es",28713.375,11.25,0.278737054384,0.159113547143,NA
"Modern world","cs","eu",29474.75,9.125,0.262780315791,0.304028406112,NA
"Modern world","cs","fr",30193.125,9.5,0.346926023289,0.156339447778,NA
"Modern world","cs","he",30947.1428571,8.85714285714,0.17305759342,0.336022991947,NA
"Modern world","cs","it",31656.5,11.3333333333,0.370791045374,0.299849114987,NA
"Modern world","cs","ja",32360.875,5,0.50507708597,0.118068598698,NA
"Modern world","cs","ka",33013.5,10.375,0.426254408906,0.170963483235,NA
"Modern world","cs","kk",33714,6.5,0.295908173935,0.172369505937,NA
"Modern world","cs","la",34393.8571429,5.28571428571,0.394286487954,0.143379847008,NA
"Modern world","cs","lt",35130.5,11.625,0.407319505436,0.24888253384,NA
"Modern world","cs","nl",35899.125,9.75,0.250958020537,0.500687569774,NA
"Modern world","cs","no",36676.8571429,8.85714285714,0.375463816299,0.216817597125,NA
"Modern world","cs","pl",37455,15.75,0.423057715199,0.200740138621,NA
"Modern world","cs","pt",38205,10.375,0.221468888787,0.109514408335,NA
"Modern world","cs","ro",38971.375,11,0.457036385301,0.347905789024,NA
"Modern world","cs","ru",39731.5,12.125,0.376475262954,0.274919955758,NA
"Modern world","da","be",40472.5714286,9.57142857143,0.42667149483,-0.0571815875501,NA
"Modern world","da","ca",41190.8333333,9.83333333333,0.336866666025,0.354057858445,NA
"Modern world","da","de",42042.125,12.375,0.345050826944,0.415618436902,NA
"Modern world","da","en",42911.4285714,10.1428571429,0.287978796082,0.221412288969,NA
"Modern world","da","es",43793.2857143,11.7142857143,0.287971157568,0.27920052497,NA
"Modern world","da","eu",44639.5,6.5,0.222511733981,0.155247992548,NA
"Modern world","da","fr",45421,8.75,0.329437228654,0.322348547451,NA
"Modern world","da","he",46255.6666667,8,0.461342350591,0.305354357403,NA
"Modern world","da","it",47022.6666667,9.16666666667,0.270947075443,0.383891215578,NA
"Modern world","da","ja",47788,4.875,0.388983427676,-0.00186428181387,NA
"Modern world","da","ka",48487.7142857,8.42857142857,0.49452403376,0.272842017808,NA
"Modern world","da","kk",49208.4285714,8.28571428571,0.349367181797,0.155144871636,NA
"Modern world","da","la",49959.2857143,4.85714285714,0.367668059966,0.129349021364,NA
"Modern world","da","nl",50719.125,11,0.343714100985,0.327190957118,NA
"Modern world","da","pt",51589.875,10.375,0.263982305051,0.208595784441,NA
"Modern world","da","ro",52421,10.4285714286,0.100911750448,0.463482862057,NA
"Modern world","de","be",53235.5,9.875,0.505947582251,0.140862426594,NA
"Modern world","de","ca",53976,11.4285714286,0.160573748973,0.117722097828,NA
"Modern world","de","en",54835.875,13.625,0.258157001822,0.420550417574,NA
"Modern world","de","es",55747.375,14.75,0.23200925917,0.313152939734,NA
"Modern world","de","eu",56617.875,8.375,0.393569599477,0.295839807119,NA
"Modern world","de","fr",57423.875,11.375,0.347235863787,0.222905736692,NA
"Modern world","de","he",58291.5,9.66666666667,0.568780481866,0.151192116077,NA
"Modern world","de","it",59093.8333333,10.8333333333,0.386612059991,0.186549898161,NA
"Modern world","de","ja",59892.625,6.625,0.210841253274,0.336472516842,NA
"Modern world","de","ka",60616.375,10.25,0.398166580131,0.342212745581,NA
"Modern world","de","kk",61356.375,9.125,0.511433123699,-0.0170664577612,NA
"Modern world","de","la",62135,6.25,0.584775458525,0.169056192342,NA
"Modern world","de","nl",62927.125,15.375,0.149277147385,0.402924634348,NA
"Modern world","de","pt",63847.75,14,0.324902719867,0.234415185811,NA
"Modern world","de","ro",64729.75,12.5,0.421255466664,0.373727585358,NA
"Modern world","en","be",65561,8.625,0.517446160092,-0.0995340369992,NA
"Modern world","en","ca",66287.7142857,10.1428571429,0.156948095363,0.373972001369,NA
"Modern world","en","es",67148.875,12.375,0.297801517905,0.34922094764,NA
"Modern world","en","eu",68008.75,8.25,0.248335440967,0.130443217109,NA
"Modern world","en","fr",68799,11.75,0.308444858971,0.304287652386,NA
"Modern world","en","he",69662.7142857,8.28571428571,0.451418534865,0.428164712576,NA
"Modern world","en","it",70454.8333333,10.6666666667,0.304308939678,0.254902344023,NA
"Modern world","en","ja",71248,6.25,0.41120485678,0.124327720806,NA
"Modern world","en","ka",72004.1428571,8.57142857143,0.427512707656,0.0550627788806,NA
